"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2017-02-10 18:43:00,1014.20,78.0,39.3,24,2,215,1016.19,77.4,39.3,25,0.8,138
2017-02-10 18:48:00,1014.10,79.0,40.1,24,2,200,1016.20,77.4,39.3,25,0.8,138
2017-02-10 18:53:00,1014.00,79.0,39.1,24,2,185,1018.43,79.9,38.4,22,1.5,184
2017-02-10 18:58:00,1014.00,80.0,40.0,24,2,169,1018.43,79.9,38.4,22,1.5,184
2017-02-10 19:03:00,1013.90,80.0,38.9,22,1,211,1018.48,79.9,38.4,22,1.5,184
2017-02-10 19:08:00,1013.80,80.0,38.9,22,2,209,1018.60,79.9,38.4,22,1.5,184
2017-02-10 19:13:00,1013.70,80.0,37.7,21,2,207,1018.50,79.9,38.4,22,1.5,184
2017-02-10 19:18:00,1013.60,81.0,37.4,21,1,194,1017.95,79.9,38.4,22,1.5,184
2017-02-10 19:23:00,1013.50,82.0,38.2,20,0,190,1017.95,79.9,38.4,22,1.5,184
2017-02-10 19:28:00,1013.20,82.0,38.2,20,0,86,1017.34,79.9,38.4,22,1.5,184
2017-02-10 19:33:00,1013.10,83.0,37.8,19,0,194,1017.30,79.9,38.4,22,1.5,184
2017-02-10 19:38:00,1012.90,83.0,36.5,19,1,135,1016.13,79.9,38.4,22,1.5,184
2017-02-10 19:43:00,1012.90,83.0,36.5,19,2,77,1016.15,79.9,38.4,22,1.5,184
2017-02-10 19:48:00,1012.70,83.0,36.5,19,1,71,1016.15,80.0,38.4,22,1.5,184
2017-02-10 19:53:00,1012.60,83.0,35.1,18,1,71,1017.23,83.4,34.6,17,0.5,212
2017-02-10 19:58:00,1012.60,83.0,35.1,18,1,140,1017.60,83.4,34.6,17,0.5,212
2017-02-10 20:03:00,1012.50,84.0,35.9,18,0,46,1017.24,83.4,34.6,17,0.5,212
2017-02-10 20:08:00,1012.30,84.0,35.9,18,1,13,1016.89,83.4,34.6,17,0.5,212
2017-02-10 20:13:00,1012.30,84.0,35.9,18,1,13,1016.53,83.4,34.6,17,0.5,212
2017-02-10 20:18:00,1012.20,84.0,35.9,18,2,19,1016.74,83.4,34.6,17,0.5,212
2017-02-10 20:23:00,1012.00,83.0,33.7,16,2,33,1016.15,83.4,34.6,17,0.5,212
2017-02-10 20:28:00,1011.90,83.0,35.1,18,2,219,1016.15,83.4,34.6,17,0.5,212
2017-02-10 20:33:00,1011.70,84.0,35.9,18,1,321,1016.15,83.4,34.6,17,0.5,212
2017-02-10 20:38:00,1011.70,84.0,34.5,17,2,355,1016.15,83.4,34.6,17,0.5,212
2017-02-10 20:43:00,1011.70,83.0,33.7,16,2,348,1014.82,83.4,34.6,17,0.5,212
2017-02-10 20:48:00,1011.50,83.0,33.7,16,2,323,1014.83,83.4,34.6,17,0.5,212
2017-02-10 20:53:00,1011.40,83.0,33.7,16,2,319,1016.43,84.8,35.0,16,0.7,296
2017-02-10 20:59:00,1011.30,84.0,34.5,17,1,59,1016.08,84.8,35.0,16,0.7,296
2017-02-10 21:04:00,1011.30,84.0,34.5,17,1,360,1016.08,84.7,35.0,17,0.7,296
2017-02-10 21:09:00,1011.20,84.0,34.5,17,2,18,1016.42,84.7,35.0,17,0.7,296
2017-02-10 21:14:00,1011.00,84.0,34.5,17,2,31,1015.93,84.7,35.0,17,0.7,296
2017-02-10 21:19:00,1011.00,85.0,35.3,16,1,31,1015.33,84.7,35.0,17,0.7,296
2017-02-10 21:24:00,1010.90,85.0,35.3,16,1,326,1015.25,84.7,35.0,17,0.7,296
2017-02-10 21:29:00,1010.80,85.0,35.3,16,1,19,1015.25,84.7,35.0,17,0.7,296
2017-02-10 21:34:00,1010.70,85.0,35.3,16,2,26,1015.25,84.7,35.0,17,0.7,296
2017-02-10 21:39:00,1010.60,85.0,35.3,16,1,40,1015.25,84.7,35.0,17,0.7,296
2017-02-10 21:44:00,1010.50,85.0,35.3,16,1,28,1014.01,84.7,35.0,17,0.7,296
2017-02-10 21:49:00,1010.30,86.0,36.1,17,1,339,1014.13,84.8,35.0,16,0.7,296
2017-02-10 21:54:00,1010.30,86.0,34.6,15,2,355,1015.50,86.1,35.0,16,0.9,274
2017-02-10 21:59:00,1010.30,85.0,33.8,15,3,355,1015.52,86.2,34.7,15,0.9,274
2017-02-10 22:04:00,1010.20,85.0,35.3,16,2,355,1015.50,85.5,34.6,16,0.9,274
2017-02-10 22:09:00,1010.20,85.0,35.3,16,1,11,1015.31,85.5,34.6,16,0.9,274
2017-02-10 22:14:00,1010.10,85.0,33.8,15,2,257,1015.50,85.5,34.8,16,0.9,274
2017-02-10 22:19:00,1010.00,86.0,34.6,15,1,239,1015.55,86.0,34.8,16,0.9,274
2017-02-10 22:24:00,1010.00,86.0,34.6,15,1,217,1015.60,86.0,35.1,16,0.9,274
2017-02-10 22:29:00,1010.00,87.0,35.4,16,0,148,1015.11,86.1,35.0,16,0.9,274
2017-02-10 22:34:00,1009.90,87.0,35.4,16,1,325,1014.57,86.1,35.0,16,0.9,274
2017-02-10 22:39:00,1009.80,86.0,36.1,17,2,327,1014.97,86.1,35.0,16,0.9,274
2017-02-10 22:44:00,1009.80,86.0,34.6,15,3,11,1013.35,86.1,35.0,16,0.9,274
2017-02-10 22:49:00,1009.80,86.0,34.6,15,1,11,1013.36,86.2,35.0,16,0.9,274
2017-02-10 22:54:00,1009.80,86.0,34.6,15,1,10,1015.02,87.2,35.2,15,0.1,237
2017-02-10 22:59:00,1009.70,87.0,35.4,16,1,208,1015.00,87.0,35.2,15,0.1,237
2017-02-10 23:04:00,1009.70,87.0,33.7,15,1,322,1015.00,87.0,35.2,15,0.1,237
2017-02-10 23:09:00,1009.80,87.0,35.4,16,0,58,1014.54,87.0,35.2,15,0.1,237
2017-02-10 23:14:00,1009.60,87.0,35.4,16,0,55,1015.15,87.0,35.2,15,0.1,237
2017-02-10 23:19:00,1009.60,87.0,35.4,16,0,54,1015.16,87.0,35.2,15,0.1,237
2017-02-10 23:24:00,1009.60,87.0,35.4,16,1,323,1014.58,87.0,35.2,15,0.1,237
2017-02-10 23:29:00,1009.70,87.0,35.4,16,2,250,1014.58,87.0,35.2,15,0.1,237
2017-02-10 23:34:00,1009.60,87.0,35.4,16,3,245,1014.56,87.0,35.2,15,0.1,237
2017-02-10 23:40:00,1009.60,87.0,35.4,16,2,345,1013.93,87.0,35.2,15,0.1,237
2017-02-10 23:45:00,1009.60,87.0,36.9,17,2,305,1013.83,87.0,35.2,15,0.1,237
2017-02-10 23:50:00,1009.60,86.0,36.1,17,3,306,1012.67,87.0,35.2,15,0.1,237
2017-02-11 00:00:00,1009.60,86.0,36.1,17,2,294,1014.82,85.3,36.6,17,1.5,276
2017-02-11 00:05:00,1009.50,86.0,36.1,17,2,325,1014.82,85.3,36.6,17,1.5,276
2017-02-11 00:10:00,1009.50,85.0,35.3,16,3,311,1014.58,85.3,36.6,17,1.5,276
2017-02-11 00:15:00,1009.50,85.0,35.3,16,2,320,1014.56,85.3,36.6,17,1.5,276
2017-02-11 00:20:00,1009.50,85.0,36.7,17,1,293,1014.59,85.3,36.6,17,1.5,276
2017-02-11 00:25:00,1009.60,85.0,38.1,19,2,298,1014.83,85.3,36.6,17,1.5,276
2017-02-11 00:30:00,1009.60,85.0,38.1,19,2,298,1014.83,85.3,36.6,17,1.5,276
2017-02-11 00:35:00,1009.60,85.0,38.1,19,1,296,1014.83,85.3,36.6,17,1.5,276
2017-02-11 00:40:00,1009.60,84.0,37.3,18,1,302,1013.49,85.3,36.6,17,1.5,276
2017-02-11 00:45:00,1009.60,84.0,38.6,19,1,300,1012.38,85.3,36.6,17,1.5,276
2017-02-11 00:50:00,1009.60,83.0,39.0,21,1,297,1016.28,79.9,38.4,22,1.4,290
2017-02-11 00:55:00,1009.60,83.0,39.0,21,2,301,1016.27,79.9,38.4,22,1.3,290
2017-02-11 01:00:00,1009.70,82.0,39.4,21,2,301,1016.28,79.9,38.4,22,1.3,290
2017-02-11 01:05:00,1009.70,81.0,38.5,21,1,301,1016.66,79.9,38.4,22,1.4,290
2017-02-11 01:10:00,1009.70,81.0,39.7,23,0,301,1015.27,79.9,38.4,22,1.4,290
2017-02-11 01:15:00,1009.70,80.0,38.9,22,0,301,1014.37,79.9,38.4,22,1.4,290
2017-02-11 01:20:00,1009.70,79.0,39.1,24,0,301,1014.37,79.9,38.4,22,1.4,290
2017-02-11 01:25:00,1009.70,79.0,39.1,24,0,301,1014.37,79.9,38.4,22,1.4,290
2017-02-11 01:30:00,1009.80,79.0,40.1,24,0,0,1014.49,79.9,38.4,22,1.4,296
2017-02-11 01:35:00,1009.90,78.0,39.3,24,0,0,1014.21,79.9,38.4,22,1.4,296
2017-02-11 01:41:00,1009.90,78.0,39.3,24,0,0,1013.43,79.9,38.4,22,1.4,296
2017-02-11 01:46:00,1009.90,77.0,39.5,25,0,0,1013.50,80.7,38.4,22,1.4,296
2017-02-11 01:51:00,1010.00,77.0,39.5,25,0,0,1015.27,75.4,38.8,26,1.2,337
2017-02-11 01:56:00,1010.00,77.0,39.5,25,0,0,1014.54,75.4,38.8,26,1.2,337
2017-02-11 02:01:00,1010.00,77.0,40.4,26,0,301,1014.07,75.4,38.8,26,1.2,331
2017-02-11 02:07:00,1010.10,76.0,39.6,27,0,301,1014.10,75.4,38.8,26,1.2,331
2017-02-11 02:11:00,1010.10,76.0,40.5,27,0,0,1014.03,75.4,38.8,26,1.2,337
2017-02-11 02:17:00,1010.20,76.0,40.5,27,0,301,1014.40,75.4,38.8,26,1.2,331
2017-02-11 02:22:00,1010.30,75.0,39.7,28,0,301,1014.40,75.4,38.8,26,1.2,331
2017-02-11 02:27:00,1010.30,75.0,40.6,28,0,0,1014.40,75.4,38.8,26,1.2,337
2017-02-11 02:32:00,1010.30,75.0,40.6,28,0,0,1014.40,75.4,38.8,26,1.2,337
2017-02-11 02:38:00,1010.30,75.0,40.6,28,0,0,1014.40,75.4,38.8,26,1.2,337
2017-02-11 02:43:00,1010.50,74.0,39.7,28,0,0,1014.39,75.4,38.8,26,1.2,337
2017-02-11 02:48:00,1010.50,74.0,40.6,29,0,0,1014.45,75.4,38.8,26,1.2,337
2017-02-11 02:53:00,1010.60,74.0,40.6,29,0,244,1014.38,71.0,39.2,31,0.5,282
2017-02-11 02:58:00,1010.70,74.0,40.6,29,1,243,1014.46,71.0,39.2,31,0.5,282
2017-02-11 03:03:00,1010.60,74.0,40.6,29,0,243,1014.46,71.0,39.2,31,0.5,282
2017-02-11 03:08:00,1010.70,74.0,40.6,29,0,243,1014.46,71.2,39.2,31,0.5,282
2017-02-11 03:13:00,1010.70,74.0,40.6,29,1,219,1014.44,71.2,39.2,31,0.5,282
2017-02-11 03:18:00,1010.70,74.0,40.6,29,1,219,1014.44,71.2,39.2,31,0.5,282
2017-02-11 03:23:00,1010.70,74.0,40.6,29,1,219,1014.46,71.3,39.2,31,0.5,282
2017-02-11 03:28:00,1010.70,74.0,40.6,29,1,219,1014.46,71.3,39.2,31,0.5,282
2017-02-11 03:33:00,1010.60,74.0,40.6,29,0,219,1014.46,71.2,39.2,31,0.5,282
2017-02-11 03:38:00,1010.60,73.0,39.7,29,0,0,1014.46,71.0,39.2,31,0.5,288
2017-02-11 03:43:00,1010.60,73.0,40.6,31,0,0,1014.46,71.0,39.2,31,0.5,288
2017-02-11 03:49:00,1010.60,73.0,40.6,31,0,219,1014.46,71.0,39.2,31,0.5,282
2017-02-11 03:54:00,1010.60,72.0,40.5,32,0,219,1014.83,68.6,39.9,35,1.1,3
2017-02-11 03:59:00,1010.70,71.0,40.4,33,0,101,1015.42,68.6,39.9,35,1.1,3
2017-02-11 04:04:00,1010.70,70.0,40.3,33,0,101,1015.42,68.6,39.9,35,1.1,3
2017-02-11 04:09:00,1010.70,70.0,41.1,35,1,101,1014.95,68.6,39.9,35,1.1,3
2017-02-11 04:14:00,1010.80,69.0,40.2,35,1,89,1014.97,68.6,39.9,35,1.1,3
2017-02-11 04:19:00,1010.80,69.0,40.9,35,1,89,1014.97,68.6,39.9,35,1.1,3
2017-02-11 04:24:00,1010.90,69.0,40.9,35,1,85,1014.29,68.6,39.9,35,1.1,3
2017-02-11 04:29:00,1010.80,69.0,40.9,35,2,83,1014.30,68.6,39.9,35,1.1,3
2017-02-11 04:34:00,1010.90,69.0,40.2,35,4,79,1014.30,68.6,39.9,35,1.1,3
2017-02-11 04:39:00,1010.90,69.0,40.2,35,3,80,1014.30,68.6,39.9,35,1.1,3
2017-02-11 04:44:00,1010.90,69.0,40.2,35,1,80,1014.30,68.6,39.9,35,1.1,3
2017-02-11 04:49:00,1010.90,69.0,40.2,35,1,84,1014.30,68.6,39.9,35,1.1,3
2017-02-11 04:54:00,1010.90,68.0,39.3,35,2,82,1015.92,67.5,37.5,33,0.7,46
2017-02-11 04:59:00,1010.90,68.0,40.0,35,1,82,1015.92,67.5,37.5,33,0.7,46
2017-02-11 05:05:00,1010.90,68.0,39.3,35,0,82,1015.92,67.5,37.5,33,0.7,46
2017-02-11 05:10:00,1010.90,67.0,37.7,33,1,82,1016.32,67.5,37.5,33,0.7,46
2017-02-11 05:15:00,1010.90,67.0,37.7,33,0,82,1016.34,67.5,37.5,33,0.7,46
2017-02-11 05:20:00,1011.00,67.0,36.9,32,0,82,1016.34,67.5,37.5,33,0.7,46
2017-02-11 05:25:00,1011.10,67.0,38.4,35,0,82,1015.92,67.5,37.5,33,0.7,46
2017-02-11 05:30:00,1011.20,66.0,37.6,35,0,82,1015.30,67.5,37.5,33,0.7,46
2017-02-11 05:35:00,1011.20,66.0,37.6,35,0,82,1013.93,67.5,37.5,33,0.7,46
2017-02-11 05:40:00,1011.20,66.0,38.3,36,1,82,1014.02,67.5,37.5,33,0.7,46
2017-02-11 05:45:00,1011.20,66.0,37.6,35,0,82,1014.02,67.5,37.5,33,0.7,46
2017-02-11 05:50:00,1011.20,65.0,36.7,35,0,82,1016.05,65.7,36.1,33,0.8,42
2017-02-11 05:55:00,1011.20,65.0,35.9,33,0,82,1016.05,65.7,36.1,33,0.8,42
2017-02-11 06:00:00,1011.20,65.0,35.9,33,0,82,1016.05,65.7,36.1,33,0.8,42
2017-02-11 06:06:00,1011.20,65.0,35.9,33,0,82,1016.05,65.7,36.1,33,0.8,42
2017-02-11 06:11:00,1011.20,64.0,36.5,36,0,44,1016.56,65.7,36.1,33,0.8,42
2017-02-11 06:16:00,1011.40,63.0,37.0,37,0,44,1016.56,65.7,36.1,33,0.8,42
2017-02-11 06:21:00,1011.40,63.0,37.6,38,1,44,1016.05,65.7,36.1,33,0.8,42
2017-02-11 06:26:00,1011.40,62.0,37.4,40,1,44,1016.05,65.7,36.1,33,0.8,42
2017-02-11 06:31:00,1011.40,62.0,36.8,39,1,44,1015.36,65.7,36.1,33,0.8,42
2017-02-11 06:36:00,1011.40,62.0,36.8,39,0,44,1014.15,65.7,36.1,33,0.8,42
2017-02-11 06:41:00,1011.40,62.0,36.1,37,0,75,1014.15,65.7,36.1,33,0.8,42
2017-02-11 06:46:00,1011.40,62.0,36.8,39,1,74,1014.15,66.0,36.1,33,0.8,42
2017-02-11 06:52:00,1011.30,62.0,36.8,39,1,84,1016.06,62.2,36.9,38,1.1,47
2017-02-11 06:57:00,1011.40,62.0,36.1,37,2,84,1016.06,62.3,36.9,38,1.1,47
2017-02-11 07:02:00,1011.40,62.0,35.4,37,3,78,1016.06,62.3,36.9,38,1.1,47
2017-02-11 07:07:00,1011.40,62.0,34.0,34,3,90,1016.06,62.3,36.9,38,1.1,47
2017-02-11 07:12:00,1011.30,63.0,34.2,34,2,86,1016.06,62.3,36.9,38,1.1,47
2017-02-11 07:17:00,1011.40,63.0,34.2,34,2,87,1016.06,62.3,36.9,38,1.1,47
2017-02-11 07:22:00,1011.40,63.0,34.2,34,1,88,1016.07,62.3,36.9,38,1.1,47
2017-02-11 07:27:00,1011.40,63.0,33.4,32,1,105,1015.38,62.3,36.9,38,1.1,47
2017-02-11 07:32:00,1011.40,63.0,33.4,32,1,83,1015.38,62.3,36.9,38,1.1,47
2017-02-11 07:37:00,1011.30,63.0,33.4,32,1,83,1015.38,62.3,36.9,38,1.1,47
2017-02-11 07:42:00,1011.40,63.0,33.4,32,0,83,1014.12,62.3,36.9,38,1.1,47
2017-02-11 07:47:00,1011.40,63.0,34.2,34,0,83,1014.12,62.3,36.9,38,1.1,47
2017-02-11 07:52:00,1011.50,62.0,34.0,34,0,0,1017.03,61.9,36.2,38,1.0,35
2017-02-11 07:57:00,1011.50,62.0,34.7,36,0,0,1017.61,61.9,36.2,38,1.0,35
2017-02-11 08:02:00,1011.40,61.0,34.5,36,0,83,1017.61,61.9,36.2,38,1.0,29
2017-02-11 08:07:00,1011.40,61.0,35.2,37,1,82,1017.46,61.9,36.2,38,1.0,29
2017-02-11 08:12:00,1011.50,61.0,35.9,38,2,83,1017.46,61.9,36.2,38,1.0,29
2017-02-11 08:17:00,1011.40,61.0,35.9,38,1,83,1016.96,61.9,36.2,38,1.0,29
2017-02-11 08:22:00,1011.40,60.0,35.0,38,0,81,1015.95,61.9,36.2,38,1.0,29
2017-02-11 08:27:00,1011.40,60.0,33.6,36,1,127,1016.49,61.9,36.2,38,1.0,29
2017-02-11 08:32:00,1011.50,60.0,33.6,36,0,127,1015.98,61.9,36.2,38,1.0,29
2017-02-11 08:37:00,1011.50,60.0,33.0,35,0,128,1016.91,61.9,36.2,38,1.0,29
2017-02-11 08:42:00,1011.50,61.0,33.9,36,1,130,1014.77,61.9,36.2,38,1.0,29
2017-02-11 08:47:00,1011.40,62.0,34.0,34,2,136,1014.00,61.9,36.2,38,1.0,29
2017-02-11 08:52:00,1011.50,62.0,34.0,34,2,136,1016.66,59.8,36.1,41,0.7,70
2017-02-11 08:57:00,1011.40,62.0,34.0,34,2,138,1016.66,59.7,36.1,41,0.7,70
2017-02-11 09:02:00,1011.50,62.0,34.0,34,1,138,1016.65,59.7,36.1,41,0.7,70
2017-02-11 09:07:00,1011.50,62.0,34.0,34,0,96,1016.65,59.7,36.1,41,0.7,70
2017-02-11 09:12:00,1011.50,61.0,33.9,36,0,86,1016.65,59.7,36.1,41,0.7,70
2017-02-11 09:17:00,1011.50,61.0,34.5,36,1,83,1016.66,59.7,36.1,41,0.7,70
2017-02-11 09:22:00,1011.60,61.0,34.5,36,2,80,1016.66,59.7,36.1,41,0.7,70
2017-02-11 09:27:00,1011.60,61.0,34.5,36,2,80,1016.65,59.7,36.1,41,0.7,70
2017-02-11 09:32:00,1011.60,61.0,34.5,36,2,71,1016.15,59.7,36.1,41,0.7,70
2017-02-11 09:37:00,1011.60,61.0,34.5,36,1,71,1016.15,59.7,36.1,41,0.7,70
2017-02-11 09:43:00,1011.60,60.0,34.3,37,0,71,1015.38,59.7,36.1,41,0.7,70
2017-02-11 09:48:00,1011.60,60.0,34.3,37,1,72,1014.07,59.7,36.1,41,0.7,70
2017-02-11 09:53:00,1011.60,60.0,34.3,37,1,86,1017.64,59.4,36.5,42,0.8,59
2017-02-11 09:58:00,1011.60,60.0,35.0,38,1,94,1016.56,59.4,36.5,42,0.8,59
2017-02-11 10:03:00,1011.50,60.0,35.0,38,1,79,1017.09,59.4,36.5,42,0.8,59
2017-02-11 10:08:00,1011.40,60.0,35.0,38,1,69,1017.53,59.4,36.5,42,0.8,59
2017-02-11 10:13:00,1011.30,60.0,35.6,40,1,69,1017.53,59.4,36.5,42,0.8,59
2017-02-11 10:18:00,1011.40,59.0,34.7,39,0,69,1016.55,59.4,36.5,42,0.8,59
2017-02-11 10:23:00,1011.30,59.0,34.7,39,1,69,1016.55,59.4,36.5,42,0.8,59
2017-02-11 10:28:00,1011.20,59.0,34.7,39,1,69,1016.50,59.4,36.5,42,0.8,59
2017-02-11 10:33:00,1011.20,59.0,35.3,40,1,73,1015.88,59.4,36.5,42,0.8,59
2017-02-11 10:38:00,1011.10,59.0,35.3,40,1,77,1015.84,59.4,36.5,42,0.8,59
2017-02-11 10:43:00,1011.10,59.0,35.9,41,1,82,1013.95,59.4,36.5,42,0.8,59
2017-02-11 10:48:00,1011.10,58.0,35.0,42,2,85,1013.85,59.4,36.5,42,0.8,59
2017-02-11 10:53:00,1011.10,58.0,35.6,42,2,84,1016.93,60.3,36.4,40,1.5,36
2017-02-11 10:58:00,1011.10,58.0,35.6,42,2,78,1017.37,60.3,36.4,40,1.5,36
2017-02-11 11:03:00,1011.10,58.0,35.6,42,1,78,1017.37,60.3,36.4,40,1.5,36
2017-02-11 11:09:00,1011.10,58.0,35.6,42,1,78,1016.86,60.3,36.4,40,1.5,36
2017-02-11 11:14:00,1011.10,58.0,35.6,42,1,78,1016.85,60.3,36.4,40,1.5,36
2017-02-11 11:19:00,1011.10,58.0,35.6,42,0,78,1016.00,60.3,36.4,40,1.5,36
2017-02-11 11:24:00,1011.10,58.0,35.6,42,1,127,1016.06,60.3,36.4,40,1.5,36
2017-02-11 11:29:00,1011.10,58.0,36.2,43,1,127,1016.74,60.3,36.4,40,1.5,36
2017-02-11 11:34:00,1011.00,58.0,36.2,43,1,111,1016.12,60.3,36.4,40,1.5,36
2017-02-11 11:39:00,1011.10,58.0,36.2,43,1,130,1015.02,60.3,36.4,40,1.5,36
2017-02-11 11:44:00,1011.00,58.0,36.2,43,3,140,1013.66,60.3,36.4,40,1.5,36
2017-02-11 11:49:00,1011.10,58.0,36.8,45,3,134,1013.73,60.7,36.4,40,1.5,36
2017-02-11 11:54:00,1011.20,57.0,35.9,44,2,135,1015.35,58.8,37.3,44,0.7,42
2017-02-11 11:59:00,1011.10,57.0,36.4,46,2,135,1015.35,59.0,37.3,44,0.7,42
2017-02-11 12:04:00,1011.30,57.0,36.4,46,2,152,1016.06,59.0,37.3,44,0.7,42
2017-02-11 12:09:00,1011.30,57.0,37.0,46,3,154,1016.06,59.0,37.3,44,0.7,42
2017-02-11 12:14:00,1011.30,57.0,37.0,46,2,154,1016.02,59.0,37.3,44,0.7,42
2017-02-11 12:19:00,1011.30,56.0,36.1,47,2,157,1016.02,58.8,37.3,44,0.7,42
2017-02-11 12:24:00,1011.40,56.0,36.1,47,2,157,1015.95,58.8,37.3,44,0.7,42
2017-02-11 12:29:00,1011.40,56.0,36.6,48,2,137,1015.77,58.6,37.3,44,0.7,42
2017-02-11 12:34:00,1011.40,56.0,36.6,48,2,140,1015.76,58.6,37.3,44,0.7,42
2017-02-11 12:39:00,1011.50,56.0,36.6,48,2,137,1015.58,58.6,37.3,44,0.7,42
2017-02-11 12:44:00,1011.50,56.0,36.6,48,2,138,1013.48,58.6,37.3,44,0.7,42
2017-02-11 12:49:00,1011.50,56.0,37.1,48,2,138,1013.48,58.6,37.3,44,0.7,42
2017-02-11 12:54:00,1011.60,56.0,37.1,48,2,138,1015.79,56.8,37.7,48,0.5,357
2017-02-11 12:59:00,1011.60,56.0,37.1,48,0,138,1016.44,56.8,37.7,48,0.5,357
2017-02-11 13:04:00,1011.70,56.0,37.1,48,0,138,1016.45,56.8,37.7,48,0.5,357
2017-02-11 13:09:00,1011.70,56.0,37.6,49,0,0,1016.43,56.8,37.7,48,0.5,3
2017-02-11 13:15:00,1011.70,55.0,37.2,51,0,0,1016.42,56.8,37.7,48,0.5,3
2017-02-11 13:20:00,1011.70,55.0,37.2,51,1,86,1016.44,56.8,37.7,48,0.5,357
2017-02-11 13:25:00,1011.60,55.0,37.2,51,2,86,1016.44,56.8,37.7,48,0.5,357
2017-02-11 13:30:00,1011.60,55.0,37.2,51,1,87,1016.43,56.8,37.7,48,0.5,357
2017-02-11 13:35:00,1011.60,55.0,37.2,51,1,116,1016.05,56.8,37.7,48,0.5,357
2017-02-11 13:40:00,1011.60,55.0,37.2,51,1,130,1015.24,56.8,37.7,48,0.5,357
2017-02-11 13:45:00,1011.60,55.0,36.7,49,1,111,1013.77,56.8,37.7,48,0.5,357
2017-02-11 13:50:00,1011.70,55.0,36.7,49,1,98,1013.92,56.8,37.7,48,0.5,357
2017-02-11 13:55:00,1011.90,55.0,36.7,49,1,80,1017.58,57.2,37.4,47,0.9,48
2017-02-11 14:00:00,1011.90,56.0,36.6,48,2,80,1016.86,57.3,37.4,47,0.9,48
2017-02-11 14:05:00,1011.90,56.0,36.6,48,3,78,1016.82,57.3,37.4,47,0.9,48
2017-02-11 14:10:00,1012.00,56.0,36.1,47,3,79,1016.84,57.3,37.4,47,0.9,48
2017-02-11 14:15:00,1012.00,56.0,36.1,47,3,77,1016.84,57.3,37.4,47,0.9,48
2017-02-11 14:20:00,1012.20,56.0,36.1,47,3,79,1016.82,57.3,37.4,47,0.9,48
2017-02-11 14:25:00,1012.20,56.0,36.1,47,3,82,1016.81,57.3,37.4,47,0.9,48
2017-02-11 14:30:00,1012.20,56.0,35.5,45,3,84,1016.80,57.3,37.4,47,0.9,48
2017-02-11 14:35:00,1012.20,56.0,35.5,45,2,99,1016.22,57.2,37.4,47,0.9,48
2017-02-11 14:40:00,1012.30,56.0,35.5,45,1,123,1015.34,57.2,37.4,47,0.9,48
2017-02-11 14:45:00,1012.30,57.0,35.9,44,1,135,1014.04,57.2,37.4,47,0.9,48
2017-02-11 14:50:00,1012.30,57.0,35.3,43,1,135,1017.39,59.0,37.9,45,1.2,97
2017-02-11 14:55:00,1012.50,58.0,35.6,42,1,105,1017.39,58.9,37.9,45,1.2,97
2017-02-11 15:00:00,1012.40,58.0,35.6,42,1,97,1017.39,59.0,37.9,45,1.2,97
2017-02-11 15:05:00,1012.40,59.0,35.3,40,1,117,1017.39,59.0,37.9,45,1.2,97
2017-02-11 15:10:00,1012.40,60.0,35.6,40,2,109,1017.44,59.0,37.9,45,1.2,97
2017-02-11 15:15:00,1012.40,61.0,35.9,38,2,142,1016.38,59.0,37.9,45,1.2,97
2017-02-11 15:20:00,1012.50,62.0,35.4,37,3,136,1016.97,59.0,37.9,45,1.2,97
2017-02-11 15:25:00,1012.50,64.0,35.8,35,4,130,1016.98,59.0,37.9,45,1.2,97
2017-02-11 15:31:00,1012.40,64.0,36.5,36,4,93,1016.97,59.0,37.9,45,1.2,97
2017-02-11 15:36:00,1012.40,64.0,35.8,35,3,134,1016.50,59.0,37.9,45,1.2,97
2017-02-11 15:41:00,1012.30,65.0,37.4,35,3,121,1014.26,59.0,37.9,45,1.2,97
2017-02-11 15:46:00,1012.30,65.0,36.7,35,4,101,1014.26,59.0,37.9,45,1.2,97
2017-02-11 15:51:00,1012.30,65.0,36.7,35,3,117,1017.63,67.7,38.8,34,1.3,89
2017-02-11 15:56:00,1012.20,65.0,36.7,35,3,114,1017.64,67.7,39.1,35,1.3,89
2017-02-11 16:01:00,1012.20,66.0,37.6,35,3,91,1016.91,67.7,39.1,35,1.3,89
2017-02-11 16:06:00,1012.20,67.0,37.7,33,2,60,1017.68,67.7,39.1,35,1.3,89
2017-02-11 16:11:00,1012.30,67.0,36.9,32,2,110,1017.55,67.7,38.8,34,1.3,89
2017-02-11 16:16:00,1012.30,68.0,37.8,33,1,84,1017.55,67.7,38.8,34,1.3,89
2017-02-11 16:21:00,1012.40,68.0,37.0,31,0,72,1017.52,67.7,38.8,34,1.3,89
2017-02-11 16:26:00,1012.40,69.0,37.9,31,1,73,1016.58,67.7,38.8,34,1.3,89
2017-02-11 16:31:00,1012.30,69.0,37.1,31,2,80,1017.08,67.7,38.8,34,1.3,89
2017-02-11 16:36:00,1012.30,69.0,37.1,31,2,79,1016.43,67.7,38.8,34,1.3,89
